SK_ID_CURR,split
407975,train
152016,train
243961,train
193333,train
318521,train
352209,train
258550,train
364800,train
134830,train
323511,train
408140,train
188429,train
324755,train
224505,train
416113,train
428677,train
184102,train
185520,train
113444,train
446341,train
405506,train
360986,train
290922,train
409160,train
377892,train
174567,train
280766,train
310395,train
364129,train
186948,train
320560,train
267471,train
415817,train
219896,train
352458,train
421705,train
342978,train
353172,train
226080,train
116495,train
414219,train
246847,train
416354,train
248672,train
167414,train
242505,train
242413,train
360409,train
394299,train
121912,train
380332,train
272833,train
324145,train
411621,train
435025,train
143708,train
322199,train
201015,train
146602,train
264473,train
260633,train
218039,train
307970,train
431073,train
307324,train
317605,train
385448,train
390291,train
429468,train
363780,train
451569,train
266470,train
232845,train
377402,train
428315,train
358926,train
385969,train
391913,train
298441,train
444135,train
229542,train
404145,train
339119,train
208936,train
302658,train
430601,train
171034,train
221977,train
455753,train
221233,train
296196,train
184991,train
347950,train
444798,train
383878,train
114530,train
158125,train
400340,train
119911,train
382731,train
372807,train
137948,train
395047,train
162017,train
336828,train
223035,train
128667,train
326376,train
226621,train
360194,train
324273,train
111414,train
366612,train
253390,train
330761,train
162518,train
208939,train
314181,train
342839,train
339790,train
341331,train
314266,train
445953,train
235738,train
283119,train
387761,train
336080,train
119153,train
233560,train
189112,train
151601,train
324912,train
438838,train
351361,train
166859,train
382770,train
324964,train
206029,train
269302,train
392235,train
303628,train
270508,train
404643,train
293162,train
334682,train
402442,train
109185,train
263253,train
387075,train
153465,train
123531,train
302094,train
306309,train
424500,train
231335,train
207500,train
180125,train
423059,train
193866,train
348092,train
244510,train
375810,train
373212,train
257786,train
409998,train
108105,train
310678,train
195698,train
348417,train
349134,train
204560,train
197387,train
102754,train
350520,train
127995,train
241044,train
287975,train
254276,train
299155,train
310214,train
446589,train
330020,train
184894,train
451183,train
432843,train
281467,train
408967,train
445474,train
425507,train
245588,train
298109,train
350885,train
151388,train
153558,train
285197,train
198960,train
271180,train
153325,train
262596,train
440310,train
231238,train
334398,train
346410,train
139499,train
118023,train
301273,train
420065,train
228804,train
230266,train
136269,train
321724,train
385226,train
214556,train
418717,train
178606,train
120618,train
283823,train
361568,train
205119,train
274069,train
215056,train
450404,train
348592,train
373105,train
115608,train
143779,train
338666,train
244863,train
319247,train
267124,train
228787,train
379529,train
409140,train
449393,train
423279,train
284515,train
396766,train
168002,train
352572,train
369430,train
175662,train
435511,train
331572,train
372959,train
414777,train
238486,train
205717,train
163449,train
386011,train
423798,train
452295,train
168742,train
401803,train
291816,train
189817,train
301296,train
433254,train
162907,train
298475,train
208305,train
243808,train
241734,train
213590,train
434304,train
426117,train
248349,train
318211,train
430143,train
291501,train
214865,train
271481,train
404422,train
182581,train
279022,train
385058,train
350118,train
359349,train
197987,train
159382,train
245015,train
144615,train
454851,train
289269,train
358260,train
415234,train
121584,train
325172,train
302262,train
412464,train
444606,train
416691,train
396248,train
157830,train
125155,train
131509,train
351650,train
156685,train
132215,train
108865,train
124072,train
334551,train
238650,train
309981,train
176488,train
416636,train
344206,train
181241,train
190440,train
365297,train
281374,train
289480,train
262551,train
114642,train
430478,train
403265,train
347235,train
166816,train
111815,train
290597,train
310011,train
316117,train
455672,train
452224,train
241238,train
278985,train
202778,train
233938,train
255291,train
145616,train
343340,train
244528,train
264026,train
347862,train
176527,train
288363,train
111990,train
212583,train
186607,train
149630,train
405458,train
197819,train
178296,train
447950,train
353224,train
157716,train
152156,train
377922,train
169527,train
213086,train
344245,train
436257,train
406059,train
260598,train
377033,train
126199,train
209722,train
319544,train
376944,train
446281,train
357538,train
178711,train
309799,train
291898,train
369550,train
395454,train
420799,train
237502,train
300469,train
109627,train
299278,train
226955,train
218660,train
240879,train
408022,train
207601,train
121613,train
300605,train
220050,train
336853,train
238426,train
176962,train
308579,train
254694,train
350549,train
291146,train
362217,train
199146,train
145228,train
181181,train
367371,train
274637,train
160044,train
253121,train
367293,train
434699,train
149521,train
283008,train
296493,train
378508,train
139396,train
251338,train
395599,train
275144,train
222298,train
434000,train
338144,train
233913,train
161451,train
245384,train
345241,train
358074,train
230435,train
127978,train
416951,train
443067,train
127187,train
295682,train
448632,train
131986,train
180803,train
162183,train
138833,train
428079,train
389861,train
455343,train
402361,train
242510,train
196900,train
106794,train
428689,train
438918,train
288839,train
176911,train
132623,train
400732,train
143406,train
330684,train
271560,train
342190,train
424552,train
148117,train
452922,train
241664,train
302930,train
116594,train
172636,train
253889,train
430051,train
222666,train
264194,train
284215,train
421918,train
426080,train
251034,train
373148,train
301481,train
359207,train
296755,train
276602,train
162904,train
439211,train
357561,train
267021,train
319394,train
212738,train
363214,train
175236,train
348245,train
189786,train
434881,train
361798,train
255466,train
419803,train
179505,train
369695,train
441436,train
159529,train
163564,train
170638,train
235776,train
236319,train
315439,train
431843,train
292510,train
367901,train
103580,train
115815,train
285334,train
326000,train
278736,train
148253,train
394633,train
426822,train
114734,train
145068,train
255890,train
280504,train
356943,train
419722,train
296129,train
113598,train
200809,train
111122,train
299005,train
455943,train
133605,train
164511,train
386927,train
167243,train
374904,train
175338,train
443839,train
395782,train
343988,train
212164,train
424733,train
376667,train
213033,train
185038,train
311907,train
208717,train
365969,train
340036,train
287638,train
340196,train
324728,train
386349,train
219202,train
378709,train
357624,train
298389,train
207097,train
370510,train
139251,train
166280,train
145628,train
229034,train
325677,train
365527,train
305072,train
412579,train
309541,train
334201,train
141558,train
359885,train
420197,train
227623,train
417868,train
447316,train
140648,train
175444,train
412979,train
161484,train
305972,train
166751,train
153255,train
157988,train
183889,train
354503,train
242350,train
141337,train
417135,train
372151,train
262480,train
167206,train
164267,train
369556,train
183608,train
216308,train
128347,train
177978,train
296625,train
422155,train
423930,train
222460,train
437032,train
250938,train
364582,train
198021,train
309907,train
281738,train
372540,train
414665,train
304712,train
235299,train
118468,train
408677,train
137379,train
396071,train
433956,train
344577,train
357481,train
379310,train
425172,train
270772,train
226969,train
347096,train
402989,train
214248,train
313093,train
393465,train
353457,train
173199,train
185727,train
292376,train
195783,train
195996,train
298503,train
309910,train
363490,train
275620,train
454896,train
168901,train
302592,train
399102,train
235427,train
324311,train
175961,train
445409,train
109597,train
162527,train
234998,train
189848,train
327505,train
236547,train
227362,train
217928,train
184259,train
131944,train
203333,train
416149,train
278448,train
352255,train
453634,train
117839,train
423850,train
122189,train
145708,train
326311,train
336880,train
334762,train
238349,train
207065,train
185284,train
153418,train
118606,train
152600,train
152706,train
446165,train
437000,train
176195,train
312351,train
245623,train
430778,train
388017,train
170227,train
373364,train
251191,train
405835,train
104547,train
254893,train
214632,train
275804,train
166822,train
263512,train
